citation_link,link,method,similarity_link,source,source_case_topic,target,Similarity Type,Similarity Method,Model
False,62017CJ0068-62007CJ0388,Law2Vec-200-WMD,True,62017CJ0068,social policy,62007CJ0388,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62009CJ0447,Law2Vec-200-WMD,True,62017CJ0068,social policy,62009CJ0447,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62004CJ0504,Law2Vec-200-WMD,True,62017CJ0068,social policy,62004CJ0504,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62017CJ0635,Law2Vec-200-WMD,True,62017CJ0068,social policy,62017CJ0635,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-61994CJ0118,Law2Vec-200-WMD,True,62017CJ0068,social policy,61994CJ0118,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62017CJ0386,Law2Vec-200-WMD,True,62017CJ0068,social policy,62017CJ0386,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62005CJ0040,Law2Vec-200-WMD,True,62017CJ0068,social policy,62005CJ0040,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62016CJ0419,Law2Vec-200-WMD,True,62017CJ0068,social policy,62016CJ0419,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62015CJ0157,Law2Vec-200-WMD,True,62017CJ0068,social policy,62015CJ0157,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62015CJ0041,Law2Vec-200-WMD,True,62017CJ0068,social policy,62015CJ0041,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62016CJ0565,Law2Vec-200-WMD,True,62017CJ0068,social policy,62016CJ0565,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62016CJ0190,Law2Vec-200-WMD,True,62017CJ0068,social policy,62016CJ0190,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62015CJ0395,Law2Vec-200-WMD,True,62017CJ0068,social policy,62015CJ0395,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62017CJ0380,Law2Vec-200-WMD,True,62017CJ0068,social policy,62017CJ0380,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62013CJ0416,Law2Vec-200-WMD,True,62017CJ0068,social policy,62013CJ0416,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62011CJ0133,Law2Vec-200-WMD,True,62017CJ0068,social policy,62011CJ0133,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62017CJ0068-62015CJ0240,Law2Vec-200-WMD,True,62017CJ0068,social policy,62015CJ0240,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62005CJ0124,Law2Vec-200-WMD,True,62015CJ0341,social policy,62005CJ0124,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62014CJ0219,Law2Vec-200-WMD,True,62015CJ0341,social policy,62014CJ0219,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62016CJ0684,Law2Vec-200-WMD,True,62015CJ0341,social policy,62016CJ0684,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62013CJ0118,Law2Vec-200-WMD,True,62015CJ0341,social policy,62013CJ0118,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62012CO0194,Law2Vec-200-WMD,True,62015CJ0341,social policy,62012CO0194,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62016CJ0214,Law2Vec-200-WMD,True,62015CJ0341,social policy,62016CJ0214,Semantic,Word Mover's Distance,Law2Vec Embeddings
True,62015CJ0341-62017CJ0385,Law2Vec-200-WMD,True,62015CJ0341,social policy,62017CJ0385,Semantic,Word Mover's Distance,Law2Vec Embeddings
True,62015CJ0341-62010CJ0214,Law2Vec-200-WMD,True,62015CJ0341,social policy,62010CJ0214,Semantic,Word Mover's Distance,Law2Vec Embeddings
True,62015CJ0341-62001CJ0342,Law2Vec-200-WMD,True,62015CJ0341,social policy,62001CJ0342,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62010CJ0337,Law2Vec-200-WMD,True,62015CJ0341,social policy,62010CJ0337,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62011CJ0512,Law2Vec-200-WMD,True,62015CJ0341,social policy,62011CJ0512,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62008CJ0277,Law2Vec-200-WMD,True,62015CJ0341,social policy,62008CJ0277,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62016CJ0569,Law2Vec-200-WMD,True,62015CJ0341,social policy,62016CJ0569,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62006CJ0350,Law2Vec-200-WMD,True,62015CJ0341,social policy,62006CJ0350,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62012CJ0539,Law2Vec-200-WMD,True,62015CJ0341,social policy,62012CJ0539,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62012CJ0216,Law2Vec-200-WMD,True,62015CJ0341,social policy,62012CJ0216,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62015CJ0178,Law2Vec-200-WMD,True,62015CJ0341,social policy,62015CJ0178,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62011CJ0078,Law2Vec-200-WMD,True,62015CJ0341,social policy,62011CJ0078,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62002CJ0147,Law2Vec-200-WMD,True,62015CJ0341,social policy,62002CJ0147,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62015CJ0341-62013CJ0105,Law2Vec-200-WMD,True,62015CJ0341,social policy,62013CJ0105,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62014CO0068,Law2Vec-200-WMD,True,62014CO0086,social policy,62014CO0068,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62011CJ0276,Law2Vec-200-WMD,True,62014CO0086,social policy,62011CJ0276,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62013CJ0467,Law2Vec-200-WMD,True,62014CO0086,social policy,62013CJ0467,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62013CO0181,Law2Vec-200-WMD,True,62014CO0086,social policy,62013CO0181,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62015CJ0490,Law2Vec-200-WMD,True,62014CO0086,social policy,62015CJ0490,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62012CO0178,Law2Vec-200-WMD,True,62014CO0086,social policy,62012CO0178,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62013CO0050,Law2Vec-200-WMD,True,62014CO0086,social policy,62013CO0050,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62017CJ0646,Law2Vec-200-WMD,True,62014CO0086,social policy,62017CJ0646,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62014CO0084,Law2Vec-200-WMD,True,62014CO0086,social policy,62014CO0084,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62011CJ0445,Law2Vec-200-WMD,True,62014CO0086,social policy,62011CJ0445,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62014CJ0120,Law2Vec-200-WMD,True,62014CO0086,social policy,62014CJ0120,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62012CO0312,Law2Vec-200-WMD,True,62014CO0086,social policy,62012CO0312,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62011CJ0405,Law2Vec-200-WMD,True,62014CO0086,social policy,62011CJ0405,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62013CO0089,Law2Vec-200-WMD,True,62014CO0086,social policy,62013CO0089,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62013CO0227,Law2Vec-200-WMD,True,62014CO0086,social policy,62013CO0227,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62016CO0508,Law2Vec-200-WMD,True,62014CO0086,social policy,62016CO0508,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62017CO0344,Law2Vec-200-WMD,True,62014CO0086,social policy,62017CO0344,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62017CO0315,Law2Vec-200-WMD,True,62014CO0086,social policy,62017CO0315,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62014CO0152,Law2Vec-200-WMD,True,62014CO0086,social policy,62014CO0152,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0086-62014CO0013,Law2Vec-200-WMD,True,62014CO0086,social policy,62014CO0013,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61999CJ0046,Law2Vec-200-WMD,True,61999CJ0045,social policy,61999CJ0046,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61995CJ0234,Law2Vec-200-WMD,True,61999CJ0045,social policy,61995CJ0234,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61996CJ0311,Law2Vec-200-WMD,True,61999CJ0045,social policy,61996CJ0311,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61996CJ0312,Law2Vec-200-WMD,True,61999CJ0045,social policy,61996CJ0312,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61995CJ0144,Law2Vec-200-WMD,True,61999CJ0045,social policy,61995CJ0144,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61996CJ0223,Law2Vec-200-WMD,True,61999CJ0045,social policy,61996CJ0223,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61989CJ0188,Law2Vec-200-WMD,True,61999CJ0045,social policy,61989CJ0188,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61997CJ0284,Law2Vec-200-WMD,True,61999CJ0045,social policy,61997CJ0284,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61999CJ0160,Law2Vec-200-WMD,True,61999CJ0045,social policy,61999CJ0160,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61998CO0197,Law2Vec-200-WMD,True,61999CJ0045,social policy,61998CO0197,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61997CJ0144,Law2Vec-200-WMD,True,61999CJ0045,social policy,61997CJ0144,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-62000CJ0097,Law2Vec-200-WMD,True,61999CJ0045,social policy,62000CJ0097,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-62000CJ0439,Law2Vec-200-WMD,True,61999CJ0045,social policy,62000CJ0439,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61995CJ0380,Law2Vec-200-WMD,True,61999CJ0045,social policy,61995CJ0380,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61985CJ0181,Law2Vec-200-WMD,True,61999CJ0045,social policy,61985CJ0181,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61996CJ0282,Law2Vec-200-WMD,True,61999CJ0045,social policy,61996CJ0282,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61996CJ0329,Law2Vec-200-WMD,True,61999CJ0045,social policy,61996CJ0329,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61972CJ0028,Law2Vec-200-WMD,True,61999CJ0045,social policy,61972CJ0028,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61991CJ0283,Law2Vec-200-WMD,True,61999CJ0045,social policy,61991CJ0283,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,61999CJ0045-61988CJ0362,Law2Vec-200-WMD,True,61999CJ0045,social policy,61988CJ0362,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62016CJ0149,Law2Vec-200-WMD,True,62016CJ0429,social policy,62016CJ0149,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62013CJ0647,Law2Vec-200-WMD,True,62016CJ0429,social policy,62013CJ0647,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62014CJ0117,Law2Vec-200-WMD,True,62016CJ0429,social policy,62014CJ0117,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62014CJ0065,Law2Vec-200-WMD,True,62016CJ0429,social policy,62014CJ0065,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-61994CJ0278,Law2Vec-200-WMD,True,62016CJ0429,social policy,61994CJ0278,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62001CJ0201,Law2Vec-200-WMD,True,62016CJ0429,social policy,62001CJ0201,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62012CJ0361,Law2Vec-200-WMD,True,62016CJ0429,social policy,62012CJ0361,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62016CJ0354,Law2Vec-200-WMD,True,62016CJ0429,social policy,62016CJ0354,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-61982CJ0165,Law2Vec-200-WMD,True,62016CJ0429,social policy,61982CJ0165,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62016CJ0143,Law2Vec-200-WMD,True,62016CJ0429,social policy,62016CJ0143,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62004CJ0258,Law2Vec-200-WMD,True,62016CJ0429,social policy,62004CJ0258,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62003CJ0188,Law2Vec-200-WMD,True,62016CJ0429,social policy,62003CJ0188,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62011CJ0141,Law2Vec-200-WMD,True,62016CJ0429,social policy,62011CJ0141,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-61993CJ0032,Law2Vec-200-WMD,True,62016CJ0429,social policy,61993CJ0032,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62008CJ0044,Law2Vec-200-WMD,True,62016CJ0429,social policy,62008CJ0044,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62008CJ0323,Law2Vec-200-WMD,True,62016CJ0429,social policy,62008CJ0323,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62011CJ0614,Law2Vec-200-WMD,True,62016CJ0429,social policy,62011CJ0614,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62013CJ0515,Law2Vec-200-WMD,True,62016CJ0429,social policy,62013CJ0515,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62017CJ0057,Law2Vec-200-WMD,True,62016CJ0429,social policy,62017CJ0057,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62016CJ0429-62000CJ0437,Law2Vec-200-WMD,True,62016CJ0429,social policy,62000CJ0437,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62006CJ0381,Law2Vec-200-WMD,True,62006CJ0321,social policy,62006CJ0381,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62006CJ0317,Law2Vec-200-WMD,True,62006CJ0321,social policy,62006CJ0317,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62006CJ0320,Law2Vec-200-WMD,True,62006CJ0321,social policy,62006CJ0320,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62006CJ0327,Law2Vec-200-WMD,True,62006CJ0321,social policy,62006CJ0327,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62008CJ0567,Law2Vec-200-WMD,True,62006CJ0321,social policy,62008CJ0567,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62009CJ0006,Law2Vec-200-WMD,True,62006CJ0321,social policy,62009CJ0006,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62008CJ0469,Law2Vec-200-WMD,True,62006CJ0321,social policy,62008CJ0469,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62005CJ0043,Law2Vec-200-WMD,True,62006CJ0321,social policy,62005CJ0043,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62006CJ0198,Law2Vec-200-WMD,True,62006CJ0321,social policy,62006CJ0198,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62009CJ0022,Law2Vec-200-WMD,True,62006CJ0321,social policy,62009CJ0022,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62009CJ0008,Law2Vec-200-WMD,True,62006CJ0321,social policy,62009CJ0008,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62006CJ0465,Law2Vec-200-WMD,True,62006CJ0321,social policy,62006CJ0465,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62007CJ0340,Law2Vec-200-WMD,True,62006CJ0321,social policy,62007CJ0340,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62008CJ0070,Law2Vec-200-WMD,True,62006CJ0321,social policy,62008CJ0070,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62006CJ0049,Law2Vec-200-WMD,True,62006CJ0321,social policy,62006CJ0049,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62006CJ0077,Law2Vec-200-WMD,True,62006CJ0321,social policy,62006CJ0077,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62010CJ0321,Law2Vec-200-WMD,True,62006CJ0321,social policy,62010CJ0321,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62007CJ0328,Law2Vec-200-WMD,True,62006CJ0321,social policy,62007CJ0328,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62007CJ0057,Law2Vec-200-WMD,True,62006CJ0321,social policy,62007CJ0057,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62006CJ0321-62005CJ0118,Law2Vec-200-WMD,True,62006CJ0321,social policy,62005CJ0118,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-62012CJ0309,Law2Vec-200-WMD,True,62008CJ0405,social policy,62012CJ0309,Semantic,Word Mover's Distance,Law2Vec Embeddings
True,62008CJ0405-62007CJ0306,Law2Vec-200-WMD,True,62008CJ0405,social policy,62007CJ0306,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-62009CJ0379,Law2Vec-200-WMD,True,62008CJ0405,social policy,62009CJ0379,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-62007CJ0396,Law2Vec-200-WMD,True,62008CJ0405,social policy,62007CJ0396,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-62004CJ0244,Law2Vec-200-WMD,True,62008CJ0405,social policy,62004CJ0244,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-62004CJ0406,Law2Vec-200-WMD,True,62008CJ0405,social policy,62004CJ0406,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-62002CJ0425,Law2Vec-200-WMD,True,62008CJ0405,social policy,62002CJ0425,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-62000CJ0215,Law2Vec-200-WMD,True,62008CJ0405,social policy,62000CJ0215,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-62010CJ0435,Law2Vec-200-WMD,True,62008CJ0405,social policy,62010CJ0435,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-62001CJ0004,Law2Vec-200-WMD,True,62008CJ0405,social policy,62001CJ0004,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-61989CJ0292,Law2Vec-200-WMD,True,62008CJ0405,social policy,61989CJ0292,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-61992CJ0382,Law2Vec-200-WMD,True,62008CJ0405,social policy,61992CJ0382,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-62006CJ0352,Law2Vec-200-WMD,True,62008CJ0405,social policy,62006CJ0352,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-62011CJ0443,Law2Vec-200-WMD,True,62008CJ0405,social policy,62011CJ0443,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-61993CJ0454,Law2Vec-200-WMD,True,62008CJ0405,social policy,61993CJ0454,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-61988CJ0140,Law2Vec-200-WMD,True,62008CJ0405,social policy,61988CJ0140,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-62004CJ0156,Law2Vec-200-WMD,True,62008CJ0405,social policy,62004CJ0156,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-62009CJ0155,Law2Vec-200-WMD,True,62008CJ0405,social policy,62009CJ0155,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-62013CJ0065,Law2Vec-200-WMD,True,62008CJ0405,social policy,62013CJ0065,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62008CJ0405-61999CJ0350,Law2Vec-200-WMD,True,62008CJ0405,social policy,61999CJ0350,Semantic,Word Mover's Distance,Law2Vec Embeddings
True,62014CO0152-62011CO0393,Law2Vec-200-WMD,True,62014CO0152,social policy,62011CO0393,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0152-62013CO0181,Law2Vec-200-WMD,True,62014CO0152,social policy,62013CO0181,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0152-62016CO0007,Law2Vec-200-WMD,True,62014CO0152,social policy,62016CO0007,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0152-62015CO0542,Law2Vec-200-WMD,True,62014CO0152,social policy,62015CO0542,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0152-62014CO0086,Law2Vec-200-WMD,True,62014CO0152,social policy,62014CO0086,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0152-62015CO0438,Law2Vec-200-WMD,True,62014CO0152,social policy,62015CO0438,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0152-62014CO0068,Law2Vec-200-WMD,True,62014CO0152,social policy,62014CO0068,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0152-62015CO0556,Law2Vec-200-WMD,True,62014CO0152,social policy,62015CO0556,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0152-62012CO0178,Law2Vec-200-WMD,True,62014CO0152,social policy,62012CO0178,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0152-62013CJ0467,Law2Vec-200-WMD,True,62014CO0152,social policy,62013CJ0467,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0152-62013CO0227,Law2Vec-200-WMD,True,62014CO0152,social policy,62013CO0227,Semantic,Word Mover's Distance,Law2Vec Embeddings
False,62014CO0152-62017CO0344,Law2Vec-200-WMD,True,62014CO0152,social policy,62017CO0344,Semantic,Word Mover's Distance,Law2Vec Embeddings
