,source,target,method,citation_link,source_case_topic,link,Similarity Type,Similarity Method,Model
4376,62007CJ0270,62005CJ0007,law2vec_200,False,public health,62007CJ027062005CJ0007,Semantic,Cosine Similarity,Law2Vec Embeddings
4377,62007CJ0270,62004CJ0410,law2vec_200,False,public health,62007CJ027062004CJ0410,Semantic,Cosine Similarity,Law2Vec Embeddings
4378,62007CJ0270,62011CJ0374,law2vec_200,False,public health,62007CJ027062011CJ0374,Semantic,Cosine Similarity,Law2Vec Embeddings
4379,62007CJ0270,62007CJ0161,law2vec_200,False,public health,62007CJ027062007CJ0161,Semantic,Cosine Similarity,Law2Vec Embeddings
4380,62007CJ0270,62007CJ0309,jaccard,True,public health,62007CJ027062007CJ0309,Syntactic,Index,Jaccard Distance
4381,62007CJ0270,61998CJ0214,jaccard,False,public health,62007CJ027061998CJ0214,Syntactic,Index,Jaccard Distance
4382,62007CJ0270,62007CJ0416,jaccard,False,public health,62007CJ027062007CJ0416,Syntactic,Index,Jaccard Distance
4383,62007CJ0270,62003CJ0378,jaccard,False,public health,62007CJ027062003CJ0378,Syntactic,Index,Jaccard Distance
4384,62007CJ0270,62007CJ0250,jaccard,False,public health,62007CJ027062007CJ0250,Syntactic,Index,Jaccard Distance
4385,62007CJ0270,62008CJ0173,doc2vec_256_e30,False,public health,62007CJ027062008CJ0173,Semantic,Cosine Similarity,Doc2Vec Embeddings
4386,62007CJ0270,62008CJ0414,doc2vec_256_e30,False,public health,62007CJ027062008CJ0414,Semantic,Cosine Similarity,Doc2Vec Embeddings
4387,62007CJ0270,62004CJ0113,doc2vec_256_e30,False,public health,62007CJ027062004CJ0113,Semantic,Cosine Similarity,Doc2Vec Embeddings
4388,62007CJ0270,62006CJ0207,doc2vec_256_e30,False,public health,62007CJ027062006CJ0207,Semantic,Cosine Similarity,Doc2Vec Embeddings
4389,62007CJ0270,62005CJ0178,doc2vec_256_e30,False,public health,62007CJ027062005CJ0178,Semantic,Cosine Similarity,Doc2Vec Embeddings
4390,62007CJ0270,62008CO0355,WMD_256_e30,False,public health,62007CJ027062008CO0355,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4391,62007CJ0270,62008CJ0173,WMD_256_e30,False,public health,62007CJ027062008CJ0173,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4392,62007CJ0270,62009CO0069,WMD_256_e30,False,public health,62007CJ027062009CO0069,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4393,62007CJ0270,62007CJ0309,WMD_256_e30,True,public health,62007CJ027062007CJ0309,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4394,62007CJ0270,62006CJ0050,WMD_256_e30,False,public health,62007CJ027062006CJ0050,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4395,62007CJ0270,61998CJ0278,Law2Vec-200-WMD,False,public health,62007CJ027061998CJ0278,Semantic,Word Mover's Distance,Law2Vec Embeddings
4396,62007CJ0270,62000CJ0465,Law2Vec-200-WMD,False,public health,62007CJ027062000CJ0465,Semantic,Word Mover's Distance,Law2Vec Embeddings
4397,62007CJ0270,62008CO0355,Law2Vec-200-WMD,False,public health,62007CJ027062008CO0355,Semantic,Word Mover's Distance,Law2Vec Embeddings
4398,62007CJ0270,61991CJ0030,Law2Vec-200-WMD,False,public health,62007CJ027061991CJ0030,Semantic,Word Mover's Distance,Law2Vec Embeddings
4399,62007CJ0270,62008CJ0173,Law2Vec-200-WMD,False,public health,62007CJ027062008CJ0173,Semantic,Word Mover's Distance,Law2Vec Embeddings
4400,62007CJ0270,62004CJ0493,GoogleNews_300,False,public health,62007CJ027062004CJ0493,Semantic,Cosine Similarity,GoogleNews Embeddings
4401,62007CJ0270,62004CJ0410,GoogleNews_300,False,public health,62007CJ027062004CJ0410,Semantic,Cosine Similarity,GoogleNews Embeddings
4402,62007CJ0270,62007CJ0161,GoogleNews_300,False,public health,62007CJ027062007CJ0161,Semantic,Cosine Similarity,GoogleNews Embeddings
4403,62007CJ0270,62005CJ0259,GoogleNews_300,False,public health,62007CJ027062005CJ0259,Semantic,Cosine Similarity,GoogleNews Embeddings
4404,62007CJ0270,62007CO0296,GoogleNews_300,False,public health,62007CJ027062007CO0296,Semantic,Cosine Similarity,GoogleNews Embeddings
4405,62007CJ0270,62008CJ0173,GoogleNews-300-WMD,False,public health,62007CJ027062008CJ0173,Semantic,Word Mover's Distance,GoogleNews Embeddings
4406,62007CJ0270,61998CJ0278,GoogleNews-300-WMD,False,public health,62007CJ027061998CJ0278,Semantic,Word Mover's Distance,GoogleNews Embeddings
4407,62007CJ0270,62015CJ0144,GoogleNews-300-WMD,False,public health,62007CJ027062015CJ0144,Semantic,Word Mover's Distance,GoogleNews Embeddings
4408,62007CJ0270,62009CJ0137,GoogleNews-300-WMD,False,public health,62007CJ027062009CJ0137,Semantic,Word Mover's Distance,GoogleNews Embeddings
4409,62007CJ0270,62003CJ0400,GoogleNews-300-WMD,False,public health,62007CJ027062003CJ0400,Semantic,Word Mover's Distance,GoogleNews Embeddings
4410,62006CO0459,62011CO0656,tfidf-quintgram-nostem,False,public health,62006CO045962011CO0656,Syntactic,Index,TF-IDF Quintgrams
4411,62006CO0459,62012CO0168,tfidf-quintgram-nostem,False,public health,62006CO045962012CO0168,Syntactic,Index,TF-IDF Quintgrams
4412,62006CO0459,62010CO0446,tfidf-quintgram-nostem,False,public health,62006CO045962010CO0446,Syntactic,Index,TF-IDF Quintgrams
4413,62006CO0459,62010CO0404,tfidf-quintgram-nostem,False,public health,62006CO045962010CO0404,Syntactic,Index,TF-IDF Quintgrams
4414,62006CO0459,62010CO0388,tfidf-quintgram-nostem,False,public health,62006CO045962010CO0388,Syntactic,Index,TF-IDF Quintgrams
4415,62006CO0459,61998CO0363,tfidf-nostem,False,public health,62006CO045961998CO0363,Syntactic,Index,TF-IDF
4416,62006CO0459,61998CO0364,tfidf-nostem,True,public health,62006CO045961998CO0364,Syntactic,Index,TF-IDF
4417,62006CO0459,61998CO0159,tfidf-nostem,False,public health,62006CO045961998CO0159,Syntactic,Index,TF-IDF
4418,62006CO0459,61999CO0329,tfidf-nostem,False,public health,62006CO045961999CO0329,Syntactic,Index,TF-IDF
4419,62006CO0459,62011CO0656,tfidf-nostem,False,public health,62006CO045962011CO0656,Syntactic,Index,TF-IDF
4420,62006CO0459,62005CO0113,law2vec_200,False,public health,62006CO045962005CO0113,Semantic,Cosine Similarity,Law2Vec Embeddings
4421,62006CO0459,62006CO0405,law2vec_200,False,public health,62006CO045962006CO0405,Semantic,Cosine Similarity,Law2Vec Embeddings
4422,62006CO0459,62004CO0105,law2vec_200,False,public health,62006CO045962004CO0105,Semantic,Cosine Similarity,Law2Vec Embeddings
4423,62006CO0459,62005CJ0118,law2vec_200,False,public health,62006CO045962005CJ0118,Semantic,Cosine Similarity,Law2Vec Embeddings
4424,62006CO0459,62007CJ0009,law2vec_200,False,public health,62006CO045962007CJ0009,Semantic,Cosine Similarity,Law2Vec Embeddings
4425,62006CO0459,62011CO0569,jaccard,False,public health,62006CO045962011CO0569,Syntactic,Index,Jaccard Distance
4426,62006CO0459,62012CO0168,jaccard,False,public health,62006CO045962012CO0168,Syntactic,Index,Jaccard Distance
4427,62006CO0459,62005CO0320,jaccard,False,public health,62006CO045962005CO0320,Syntactic,Index,Jaccard Distance
4428,62006CO0459,62007CO0262,jaccard,False,public health,62006CO045962007CO0262,Syntactic,Index,Jaccard Distance
4429,62006CO0459,62008CO0349(01),jaccard,False,public health,62006CO045962008CO0349(01),Syntactic,Index,Jaccard Distance
4430,62006CO0459,62005CO0172,doc2vec_256_e30,False,public health,62006CO045962005CO0172,Semantic,Cosine Similarity,Doc2Vec Embeddings
4431,62006CO0459,62008CO0494,doc2vec_256_e30,False,public health,62006CO045962008CO0494,Semantic,Cosine Similarity,Doc2Vec Embeddings
4432,62006CO0459,62005CO0113,doc2vec_256_e30,False,public health,62006CO045962005CO0113,Semantic,Cosine Similarity,Doc2Vec Embeddings
4433,62006CO0459,62006CO0405,doc2vec_256_e30,False,public health,62006CO045962006CO0405,Semantic,Cosine Similarity,Doc2Vec Embeddings
4434,62006CO0459,62009CO0217,doc2vec_256_e30,False,public health,62006CO045962009CO0217,Semantic,Cosine Similarity,Doc2Vec Embeddings
4435,62006CO0459,62008CJ0554,WMD_256_e30,False,public health,62006CO045962008CJ0554,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4436,62006CO0459,62008CJ0564,WMD_256_e30,False,public health,62006CO045962008CJ0564,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4437,62006CO0459,62009CJ0036,WMD_256_e30,False,public health,62006CO045962009CJ0036,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4438,62006CO0459,62008CO0501,WMD_256_e30,False,public health,62006CO045962008CO0501,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4439,62006CO0459,62010CO0448,WMD_256_e30,False,public health,62006CO045962010CO0448,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4440,62006CO0459,62009CJ0317,Law2Vec-200-WMD,False,public health,62006CO045962009CJ0317,Semantic,Word Mover's Distance,Law2Vec Embeddings
4441,62006CO0459,62007CO0262,Law2Vec-200-WMD,False,public health,62006CO045962007CO0262,Semantic,Word Mover's Distance,Law2Vec Embeddings
4442,62006CO0459,62009CJ0319,Law2Vec-200-WMD,False,public health,62006CO045962009CJ0319,Semantic,Word Mover's Distance,Law2Vec Embeddings
4443,62006CO0459,62010CO0626,Law2Vec-200-WMD,False,public health,62006CO045962010CO0626,Semantic,Word Mover's Distance,Law2Vec Embeddings
4444,62006CO0459,62005CO0171,Law2Vec-200-WMD,False,public health,62006CO045962005CO0171,Semantic,Word Mover's Distance,Law2Vec Embeddings
4445,62006CO0459,62006CJ0204,GoogleNews_300,False,public health,62006CO045962006CJ0204,Semantic,Cosine Similarity,GoogleNews Embeddings
4446,62006CO0459,62005CO0172,GoogleNews_300,False,public health,62006CO045962005CO0172,Semantic,Cosine Similarity,GoogleNews Embeddings
4447,62006CO0459,62005CO0113,GoogleNews_300,False,public health,62006CO045962005CO0113,Semantic,Cosine Similarity,GoogleNews Embeddings
4448,62006CO0459,62005CJ0118,GoogleNews_300,False,public health,62006CO045962005CJ0118,Semantic,Cosine Similarity,GoogleNews Embeddings
4449,62006CO0459,62004CO0105,GoogleNews_300,False,public health,62006CO045962004CO0105,Semantic,Cosine Similarity,GoogleNews Embeddings
4450,62006CO0459,62009CJ0319,GoogleNews-300-WMD,False,public health,62006CO045962009CJ0319,Semantic,Word Mover's Distance,GoogleNews Embeddings
4451,62006CO0459,62011CJ0181,GoogleNews-300-WMD,False,public health,62006CO045962011CJ0181,Semantic,Word Mover's Distance,GoogleNews Embeddings
4452,62006CO0459,62009CO0350,GoogleNews-300-WMD,False,public health,62006CO045962009CO0350,Semantic,Word Mover's Distance,GoogleNews Embeddings
4453,62006CO0459,62009CJ0318,GoogleNews-300-WMD,False,public health,62006CO045962009CJ0318,Semantic,Word Mover's Distance,GoogleNews Embeddings
4454,62006CO0459,62005CO0171,GoogleNews-300-WMD,False,public health,62006CO045962005CO0171,Semantic,Word Mover's Distance,GoogleNews Embeddings
4455,62006CJ0524,62007CJ0294,tfidf-quintgram-nostem,False,data protection,62006CJ052462007CJ0294,Syntactic,Index,TF-IDF Quintgrams
4456,62006CJ0524,62010CJ0468,tfidf-quintgram-nostem,True,data protection,62006CJ052462010CJ0468,Syntactic,Index,TF-IDF Quintgrams
4457,62006CJ0524,62012CJ0342,tfidf-quintgram-nostem,True,data protection,62006CJ052462012CJ0342,Syntactic,Index,TF-IDF Quintgrams
4458,62006CJ0524,62013CJ0212,tfidf-quintgram-nostem,False,data protection,62006CJ052462013CJ0212,Syntactic,Index,TF-IDF Quintgrams
4459,62006CJ0524,62001CJ0101,tfidf-quintgram-nostem,True,data protection,62006CJ052462001CJ0101,Syntactic,Index,TF-IDF Quintgrams
4460,62006CJ0524,62010CJ0468,tfidf-nostem,True,data protection,62006CJ052462010CJ0468,Syntactic,Index,TF-IDF
4461,62006CJ0524,62015CJ0398,tfidf-nostem,False,data protection,62006CJ052462015CJ0398,Syntactic,Index,TF-IDF
4462,62006CJ0524,62014CJ0201,tfidf-nostem,False,data protection,62006CJ052462014CJ0201,Syntactic,Index,TF-IDF
4463,62006CJ0524,62001CJ0101,tfidf-nostem,True,data protection,62006CJ052462001CJ0101,Syntactic,Index,TF-IDF
4464,62006CJ0524,62007CJ0073,tfidf-nostem,False,data protection,62006CJ052462007CJ0073,Syntactic,Index,TF-IDF
4465,62006CJ0524,62011CJ0256,law2vec_200,False,data protection,62006CJ052462011CJ0256,Semantic,Cosine Similarity,Law2Vec Embeddings
4466,62006CJ0524,62003CO0297,law2vec_200,False,data protection,62006CJ052462003CO0297,Semantic,Cosine Similarity,Law2Vec Embeddings
4467,62006CJ0524,62007CO0551,law2vec_200,False,data protection,62006CJ052462007CO0551,Semantic,Cosine Similarity,Law2Vec Embeddings
4468,62006CJ0524,62006CJ0439,law2vec_200,False,data protection,62006CJ052462006CJ0439,Semantic,Cosine Similarity,Law2Vec Embeddings
4469,62006CJ0524,62009CJ0516,law2vec_200,False,data protection,62006CJ052462009CJ0516,Semantic,Cosine Similarity,Law2Vec Embeddings
4470,62006CJ0524,62008CJ0127,jaccard,False,data protection,62006CJ052462008CJ0127,Syntactic,Index,Jaccard Distance
4471,62006CJ0524,62009CJ0325,jaccard,False,data protection,62006CJ052462009CJ0325,Syntactic,Index,Jaccard Distance
4472,62006CJ0524,62010CJ0424,jaccard,False,data protection,62006CJ052462010CJ0424,Syntactic,Index,Jaccard Distance
4473,62006CJ0524,62009CJ0145,jaccard,False,data protection,62006CJ052462009CJ0145,Syntactic,Index,Jaccard Distance
4474,62006CJ0524,62007CJ0073,jaccard,False,data protection,62006CJ052462007CJ0073,Syntactic,Index,Jaccard Distance
4475,62006CJ0524,62007CO0551,doc2vec_256_e30,False,data protection,62006CJ052462007CO0551,Semantic,Cosine Similarity,Doc2Vec Embeddings
4476,62006CJ0524,62008CJ0127,doc2vec_256_e30,False,data protection,62006CJ052462008CJ0127,Semantic,Cosine Similarity,Doc2Vec Embeddings
4477,62006CJ0524,61999CJ0496,doc2vec_256_e30,False,data protection,62006CJ052461999CJ0496,Semantic,Cosine Similarity,Doc2Vec Embeddings
4478,62006CJ0524,62002CJ0275,doc2vec_256_e30,False,data protection,62006CJ052462002CJ0275,Semantic,Cosine Similarity,Doc2Vec Embeddings
4479,62006CJ0524,62006CJ0195,doc2vec_256_e30,False,data protection,62006CJ052462006CJ0195,Semantic,Cosine Similarity,Doc2Vec Embeddings
4480,62006CJ0524,62003CJ0020,WMD_256_e30,False,data protection,62006CJ052462003CJ0020,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4481,62006CJ0524,62004CJ0317,WMD_256_e30,False,data protection,62006CJ052462004CJ0317,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4482,62006CJ0524,62003CJ0540,WMD_256_e30,False,data protection,62006CJ052462003CJ0540,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4483,62006CJ0524,62003CJ0511,WMD_256_e30,False,data protection,62006CJ052462003CJ0511,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4484,62006CJ0524,62008CJ0382,WMD_256_e30,False,data protection,62006CJ052462008CJ0382,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4485,62006CJ0524,61999CJ0162,Law2Vec-200-WMD,False,data protection,62006CJ052461999CJ0162,Semantic,Word Mover's Distance,Law2Vec Embeddings
4486,62006CJ0524,62008CJ0400,Law2Vec-200-WMD,False,data protection,62006CJ052462008CJ0400,Semantic,Word Mover's Distance,Law2Vec Embeddings
4487,62006CJ0524,62010CJ0366,Law2Vec-200-WMD,False,data protection,62006CJ052462010CJ0366,Semantic,Word Mover's Distance,Law2Vec Embeddings
4488,62006CJ0524,62010CJ0043,Law2Vec-200-WMD,False,data protection,62006CJ052462010CJ0043,Semantic,Word Mover's Distance,Law2Vec Embeddings
4489,62006CJ0524,62003CJ0020,Law2Vec-200-WMD,False,data protection,62006CJ052462003CJ0020,Semantic,Word Mover's Distance,Law2Vec Embeddings
4490,62006CJ0524,62011CJ0256,GoogleNews_300,False,data protection,62006CJ052462011CJ0256,Semantic,Cosine Similarity,GoogleNews Embeddings
4491,62006CJ0524,62008CJ0302,GoogleNews_300,False,data protection,62006CJ052462008CJ0302,Semantic,Cosine Similarity,GoogleNews Embeddings
4492,62006CJ0524,62010CJ0293,GoogleNews_300,False,data protection,62006CJ052462010CJ0293,Semantic,Cosine Similarity,GoogleNews Embeddings
4493,62006CJ0524,62010CJ0444,GoogleNews_300,False,data protection,62006CJ052462010CJ0444,Semantic,Cosine Similarity,GoogleNews Embeddings
4494,62006CJ0524,62008CJ0370,GoogleNews_300,False,data protection,62006CJ052462008CJ0370,Semantic,Cosine Similarity,GoogleNews Embeddings
4495,62006CJ0524,62003CJ0020,GoogleNews-300-WMD,False,data protection,62006CJ052462003CJ0020,Semantic,Word Mover's Distance,GoogleNews Embeddings
4496,62006CJ0524,61999CJ0162,GoogleNews-300-WMD,False,data protection,62006CJ052461999CJ0162,Semantic,Word Mover's Distance,GoogleNews Embeddings
4497,62006CJ0524,62012CJ0105,GoogleNews-300-WMD,False,data protection,62006CJ052462012CJ0105,Semantic,Word Mover's Distance,GoogleNews Embeddings
4498,62006CJ0524,61999CJ0390,GoogleNews-300-WMD,False,data protection,62006CJ052461999CJ0390,Semantic,Word Mover's Distance,GoogleNews Embeddings
4499,62006CJ0524,61995CJ0222,GoogleNews-300-WMD,False,data protection,62006CJ052461995CJ0222,Semantic,Word Mover's Distance,GoogleNews Embeddings
4500,62006CJ0427,62015CJ0122,tfidf-quintgram-nostem,False,social policy,62006CJ042762015CJ0122,Syntactic,Index,TF-IDF Quintgrams
4501,62006CJ0427,62011CJ0546,tfidf-quintgram-nostem,False,social policy,62006CJ042762011CJ0546,Syntactic,Index,TF-IDF Quintgrams
4502,62006CJ0427,62007CJ0555,tfidf-quintgram-nostem,True,social policy,62006CJ042762007CJ0555,Syntactic,Index,TF-IDF Quintgrams
4503,62006CJ0427,62004CJ0144,tfidf-quintgram-nostem,True,social policy,62006CJ042762004CJ0144,Syntactic,Index,TF-IDF Quintgrams
4504,62006CJ0427,62011CJ0476,tfidf-quintgram-nostem,False,social policy,62006CJ042762011CJ0476,Syntactic,Index,TF-IDF Quintgrams
4505,62006CJ0427,62007CJ0388,tfidf-nostem,False,social policy,62006CJ042762007CJ0388,Syntactic,Index,TF-IDF
4506,62006CJ0427,62007CJ0555,tfidf-nostem,True,social policy,62006CJ042762007CJ0555,Syntactic,Index,TF-IDF
4507,62006CJ0427,62011CJ0476,tfidf-nostem,False,social policy,62006CJ042762011CJ0476,Syntactic,Index,TF-IDF
4508,62006CJ0427,62008CJ0499,tfidf-nostem,False,social policy,62006CJ042762008CJ0499,Syntactic,Index,TF-IDF
4509,62006CJ0427,62009CJ0045,tfidf-nostem,False,social policy,62006CJ042762009CJ0045,Syntactic,Index,TF-IDF
4510,62006CJ0427,62008CJ0302,law2vec_200,False,social policy,62006CJ042762008CJ0302,Semantic,Cosine Similarity,Law2Vec Embeddings
4511,62006CJ0427,62010CJ0293,law2vec_200,False,social policy,62006CJ042762010CJ0293,Semantic,Cosine Similarity,Law2Vec Embeddings
4512,62006CJ0427,62008CJ0433,law2vec_200,False,social policy,62006CJ042762008CJ0433,Semantic,Cosine Similarity,Law2Vec Embeddings
4513,62006CJ0427,62005CJ0083,law2vec_200,False,social policy,62006CJ042762005CJ0083,Semantic,Cosine Similarity,Law2Vec Embeddings
4514,62006CJ0427,62009CJ0115,law2vec_200,False,social policy,62006CJ042762009CJ0115,Semantic,Cosine Similarity,Law2Vec Embeddings
4515,62006CJ0427,62007CJ0555,jaccard,True,social policy,62006CJ042762007CJ0555,Syntactic,Index,Jaccard Distance
4516,62006CJ0427,62008CJ0499,jaccard,False,social policy,62006CJ042762008CJ0499,Syntactic,Index,Jaccard Distance
4517,62006CJ0427,62015CJ0122,jaccard,False,social policy,62006CJ042762015CJ0122,Syntactic,Index,Jaccard Distance
4518,62006CJ0427,62004CJ0144,jaccard,True,social policy,62006CJ042762004CJ0144,Syntactic,Index,Jaccard Distance
4519,62006CJ0427,62014CJ0441,jaccard,False,social policy,62006CJ042762014CJ0441,Syntactic,Index,Jaccard Distance
4520,62006CJ0427,62006CJ0517,doc2vec_256_e30,False,social policy,62006CJ042762006CJ0517,Semantic,Cosine Similarity,Doc2Vec Embeddings
4521,62006CJ0427,62003CO0250,doc2vec_256_e30,False,social policy,62006CJ042762003CO0250,Semantic,Cosine Similarity,Doc2Vec Embeddings
4522,62006CJ0427,62006CO0150,doc2vec_256_e30,False,social policy,62006CJ042762006CO0150,Semantic,Cosine Similarity,Doc2Vec Embeddings
4523,62006CJ0427,62005CO0466,doc2vec_256_e30,False,social policy,62006CJ042762005CO0466,Semantic,Cosine Similarity,Doc2Vec Embeddings
4524,62006CJ0427,62011CO0593,doc2vec_256_e30,False,social policy,62006CJ042762011CO0593,Semantic,Cosine Similarity,Doc2Vec Embeddings
4525,62006CJ0427,62010CJ0411,WMD_256_e30,False,social policy,62006CJ042762010CJ0411,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4526,62006CJ0427,62003CJ0511,WMD_256_e30,False,social policy,62006CJ042762003CJ0511,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4527,62006CJ0427,62009CJ0250,WMD_256_e30,False,social policy,62006CJ042762009CJ0250,Semantic,Word Mover's Distance,Doc2Vec Embeddings
4528,62006CJ0427,62004CJ0504,WMD_256_e30,False,social policy,62006CJ042762004CJ0504,Semantic,Word Mover's Distance,Doc2Vec Embeddings
